game_id,n_rounds,n_turns,other_player_level,player_0_-1_gems_taken,player_0_-2_gems_taken,player_0_0_gems_taken,player_0_1_gems_taken,player_0_1_reserve_board,player_0_1_reserve_topdeck,player_0_2_gems_taken,player_0_2_reserve_board,player_0_2_reserve_topdeck,player_0_3_gems_taken,player_0_3_reserve_board,player_0_3_reserve_topdeck,player_0_ai_level,player_0_costs_tier_1_cost_is_1,player_0_costs_tier_1_cost_is_2,player_0_costs_tier_1_cost_is_3,player_0_costs_tier_2_cost_is_1,player_0_costs_tier_2_cost_is_2,player_0_costs_tier_2_cost_is_3,player_0_costs_tier_3_cost_is_1,player_0_costs_tier_3_cost_is_2,player_0_costs_tier_3_cost_is_3,player_0_n_cards,player_0_n_objectives,player_0_n_reserved_cards,player_0_ncards_black,player_0_ncards_blue,player_0_ncards_green,player_0_ncards_red,player_0_ncards_tier_1,player_0_ncards_tier_2,player_0_ncards_tier_3,player_0_ncards_white,player_0_order,player_0_points,player_0_points_tier_1_points_is_0,player_0_points_tier_1_points_is_1,player_0_points_tier_2_points_is_1,player_0_points_tier_2_points_is_2,player_0_points_tier_2_points_is_3,player_0_points_tier_3_points_is_3,player_0_points_tier_3_points_is_4,player_0_points_tier_3_points_is_5,player_0_win,player_1_-1_gems_taken,player_1_-2_gems_taken,player_1_0_gems_taken,player_1_1_gems_taken,player_1_1_reserve_board,player_1_1_reserve_topdeck,player_1_2_gems_taken,player_1_2_reserve_board,player_1_2_reserve_topdeck,player_1_3_gems_taken,player_1_3_reserve_board,player_1_3_reserve_topdeck,player_1_ai_level,player_1_costs_tier_1_cost_is_1,player_1_costs_tier_1_cost_is_2,player_1_costs_tier_1_cost_is_3,player_1_costs_tier_2_cost_is_1,player_1_costs_tier_2_cost_is_2,player_1_costs_tier_2_cost_is_3,player_1_costs_tier_3_cost_is_1,player_1_costs_tier_3_cost_is_2,player_1_costs_tier_3_cost_is_3,player_1_n_cards,player_1_n_objectives,player_1_n_reserved_cards,player_1_ncards_black,player_1_ncards_blue,player_1_ncards_green,player_1_ncards_red,player_1_ncards_tier_1,player_1_ncards_tier_2,player_1_ncards_tier_3,player_1_ncards_white,player_1_order,player_1_points,player_1_points_tier_1_points_is_0,player_1_points_tier_1_points_is_1,player_1_points_tier_2_points_is_1,player_1_points_tier_2_points_is_2,player_1_points_tier_2_points_is_3,player_1_points_tier_3_points_is_3,player_1_points_tier_3_points_is_4,player_1_points_tier_3_points_is_5,player_1_win,player_2_-1_gems_taken,player_2_-2_gems_taken,player_2_0_gems_taken,player_2_1_gems_taken,player_2_1_reserve_board,player_2_1_reserve_topdeck,player_2_2_gems_taken,player_2_2_reserve_board,player_2_2_reserve_topdeck,player_2_3_gems_taken,player_2_3_reserve_board,player_2_3_reserve_topdeck,player_2_ai_level,player_2_costs_tier_1_cost_is_1,player_2_costs_tier_1_cost_is_2,player_2_costs_tier_1_cost_is_3,player_2_costs_tier_2_cost_is_1,player_2_costs_tier_2_cost_is_2,player_2_costs_tier_2_cost_is_3,player_2_costs_tier_3_cost_is_1,player_2_costs_tier_3_cost_is_2,player_2_costs_tier_3_cost_is_3,player_2_n_cards,player_2_n_objectives,player_2_n_reserved_cards,player_2_ncards_black,player_2_ncards_blue,player_2_ncards_green,player_2_ncards_red,player_2_ncards_tier_1,player_2_ncards_tier_2,player_2_ncards_tier_3,player_2_ncards_white,player_2_order,player_2_points,player_2_points_tier_1_points_is_0,player_2_points_tier_1_points_is_1,player_2_points_tier_2_points_is_1,player_2_points_tier_2_points_is_2,player_2_points_tier_2_points_is_3,player_2_points_tier_3_points_is_3,player_2_points_tier_3_points_is_4,player_2_points_tier_3_points_is_5,player_2_win,player_3_-1_gems_taken,player_3_-2_gems_taken,player_3_0_gems_taken,player_3_1_gems_taken,player_3_1_reserve_board,player_3_1_reserve_topdeck,player_3_2_gems_taken,player_3_2_reserve_board,player_3_2_reserve_topdeck,player_3_3_gems_taken,player_3_3_reserve_board,player_3_3_reserve_topdeck,player_3_ai_level,player_3_costs_tier_1_cost_is_1,player_3_costs_tier_1_cost_is_2,player_3_costs_tier_1_cost_is_3,player_3_costs_tier_2_cost_is_1,player_3_costs_tier_2_cost_is_2,player_3_costs_tier_2_cost_is_3,player_3_costs_tier_3_cost_is_1,player_3_costs_tier_3_cost_is_2,player_3_costs_tier_3_cost_is_3,player_3_n_cards,player_3_n_objectives,player_3_n_reserved_cards,player_3_ncards_black,player_3_ncards_blue,player_3_ncards_green,player_3_ncards_red,player_3_ncards_tier_1,player_3_ncards_tier_2,player_3_ncards_tier_3,player_3_ncards_white,player_3_order,player_3_points,player_3_points_tier_1_points_is_0,player_3_points_tier_1_points_is_1,player_3_points_tier_2_points_is_1,player_3_points_tier_2_points_is_2,player_3_points_tier_2_points_is_3,player_3_points_tier_3_points_is_3,player_3_points_tier_3_points_is_4,player_3_points_tier_3_points_is_5,player_3_win,player_winner_n_objectives,player_winner_ncards_tier_1,player_winner_ncards_tier_2,player_winner_ncards_tier_3,unique_player_id,unique_player_level,unique_player_win
428,29,119,11,0,0,0,0,0,1,8,2,0,4,1,0,11,0,0,3,0,0,0,0,0,0,14,0,3,2,1,2,5,9,5,0,4,0,9,9,0,1,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,9,3,0,11,0,0,0,0,0,0,0,0,0,15,0,3,3,2,6,2,9,6,0,2,2,12,7,2,2,4,0,0,0,0,0,0,0,0,0,2,0,4,1,1,9,1,0,11,0,0,2,0,0,0,0,0,0,12,0,3,2,3,1,3,8,4,0,3,3,8,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,11,0,0,4,0,0,0,0,0,0,16,1,3,3,5,5,1,11,4,1,2,1,15,10,1,1,3,0,0,1,0,1,1,11,4,1,0,11,0
429,30,123,11,0,0,1,2,0,0,6,2,0,8,1,0,11,0,0,3,0,0,0,0,0,0,11,0,3,4,1,1,4,7,4,0,1,0,8,6,1,1,3,0,0,0,0,0,0,0,0,0,2,1,4,1,0,9,2,0,11,0,0,1,0,0,0,0,0,0,12,0,3,3,4,1,3,8,4,0,1,1,8,5,3,3,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,6,1,1,11,0,0,2,0,0,0,0,0,0,18,2,3,3,4,6,1,13,5,0,4,3,15,12,1,3,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,8,2,0,11,0,0,2,0,0,0,0,0,0,18,0,3,1,3,3,6,10,8,0,5,2,15,10,0,2,5,1,0,0,0,0,2,13,5,0,0,11,0
430,30,123,11,0,0,8,2,1,0,3,1,1,8,1,0,11,0,0,1,0,0,0,0,0,0,6,0,3,2,2,1,1,3,3,0,0,0,6,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,8,1,0,11,0,0,3,0,0,0,0,0,0,14,0,3,3,0,3,4,9,5,0,4,2,9,9,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,11,0,0,1,0,0,0,0,0,0,18,1,3,1,4,6,2,13,5,0,5,1,16,10,3,1,3,1,0,0,0,1,0,0,0,0,3,0,1,2,0,8,0,0,11,0,0,2,0,0,0,0,0,0,17,0,3,7,2,2,4,10,7,0,2,3,14,10,0,1,5,1,0,0,0,0,1,13,5,0,0,11,0
431,27,111,11,0,0,2,1,1,0,3,2,0,8,1,0,11,0,0,2,0,0,0,0,0,0,10,0,3,3,3,1,2,7,3,0,1,3,7,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,2,0,11,0,0,3,0,0,0,0,0,0,16,0,2,2,3,2,3,13,2,1,6,0,8,13,0,1,0,1,0,1,0,0,0,0,0,1,2,0,1,2,0,6,1,0,11,0,0,4,0,0,0,0,0,0,15,3,3,3,3,3,3,11,3,1,3,1,18,9,2,2,1,0,1,0,0,1,0,0,0,0,2,0,1,2,0,9,2,0,11,0,0,1,0,0,0,0,0,0,12,0,3,2,2,2,4,6,6,0,2,2,10,5,1,3,3,0,0,0,0,0,3,11,3,1,0,11,0
432,27,111,11,0,0,0,0,0,0,0,1,0,8,2,0,11,0,0,2,0,0,0,0,0,0,17,1,3,3,3,2,3,12,4,1,6,2,15,11,1,2,1,1,0,1,0,1,0,0,2,0,0,0,3,1,0,7,2,0,11,0,0,4,0,0,0,0,0,0,13,0,2,4,4,3,1,10,3,0,1,1,7,8,2,1,2,0,0,0,0,0,0,0,0,1,0,1,3,3,0,8,0,0,11,0,0,1,0,0,0,0,0,0,12,0,2,3,2,3,2,8,4,0,2,3,6,8,0,2,2,0,0,0,0,0,0,0,1,1,0,0,3,2,0,7,1,0,11,0,0,3,0,0,0,0,0,0,13,0,3,2,2,0,6,10,3,0,3,0,9,8,2,0,2,1,0,0,0,0,1,12,4,1,0,11,1
433,31,127,11,0,0,0,1,1,0,2,1,0,7,2,0,11,0,0,2,0,0,0,0,0,0,18,0,3,5,2,4,4,13,4,1,3,3,13,11,2,2,2,0,0,0,1,0,0,0,1,1,1,1,2,3,0,8,1,0,11,0,0,2,0,0,0,0,0,0,14,1,3,2,3,4,1,8,6,0,4,1,14,6,2,3,3,0,0,0,0,0,0,0,1,2,0,0,1,1,0,10,1,1,11,0,0,3,0,0,0,0,0,0,15,1,3,1,4,3,4,8,6,1,3,0,16,7,1,3,3,0,1,0,0,0,0,0,0,0,1,0,1,3,0,8,1,0,11,0,0,3,0,0,0,0,0,0,18,1,3,4,2,3,5,11,6,1,4,2,18,11,0,2,3,1,0,1,0,1,1,11,6,1,0,11,0
434,29,119,11,0,0,0,0,0,1,3,2,0,6,1,0,11,0,0,2,0,0,0,0,0,0,17,1,3,2,6,3,2,13,2,2,4,0,17,11,2,0,1,1,1,1,0,1,0,0,1,0,0,0,3,3,0,7,1,0,11,0,0,4,0,0,0,0,0,0,15,0,3,5,2,1,5,10,5,0,2,1,10,9,1,1,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,3,0,11,0,0,2,0,0,0,0,0,0,15,1,3,3,2,3,4,9,5,1,3,2,13,9,0,3,2,0,1,0,0,0,0,0,1,0,0,0,3,2,1,9,1,0,11,0,0,2,0,0,0,0,0,0,13,0,3,2,3,6,1,7,6,0,1,3,13,5,2,2,3,1,0,0,0,0,1,13,2,2,0,11,1
435,29,119,11,0,0,0,0,0,1,0,1,0,10,1,0,11,0,0,3,0,0,0,0,0,0,17,0,3,2,6,2,3,10,6,1,4,2,16,8,2,3,2,1,0,1,0,0,0,0,0,1,0,0,1,2,0,7,1,0,11,0,0,1,0,0,0,0,0,0,18,2,2,4,2,4,4,13,5,0,4,0,13,12,1,4,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,10,2,0,11,0,0,2,0,0,0,0,0,0,14,0,3,2,3,4,3,9,4,1,2,1,12,9,0,0,4,0,0,1,0,0,0,0,0,0,1,1,1,3,0,8,2,0,11,0,0,4,0,0,0,0,0,0,14,0,3,5,2,4,3,7,7,0,0,3,16,5,2,2,3,2,0,0,0,1,0,7,7,0,0,11,0
436,29,119,11,0,0,9,1,0,0,2,3,0,6,0,0,11,0,0,2,0,0,0,0,0,0,9,0,2,1,1,2,2,7,2,0,3,0,6,5,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,8,2,0,11,0,0,3,0,0,0,0,0,0,15,0,2,5,2,3,2,8,7,0,3,1,9,8,0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,8,1,0,11,0,0,2,0,0,0,0,0,0,17,3,3,3,3,5,3,13,2,2,3,3,20,12,1,2,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,7,3,0,11,0,0,2,0,0,0,0,0,0,16,0,3,3,6,2,3,11,5,0,2,2,10,9,2,3,1,1,0,0,0,0,3,13,2,2,0,11,0
437,30,123,11,0,0,0,0,0,2,1,2,0,8,2,0,11,0,0,4,0,0,0,0,0,0,16,1,2,3,3,4,3,10,6,0,3,3,15,9,1,1,5,0,0,0,0,1,0,0,0,0,0,0,4,5,1,8,0,0,11,0,0,0,0,0,0,0,0,0,13,0,3,3,3,1,1,7,6,0,5,2,10,7,0,3,2,1,0,0,0,0,0,0,1,0,1,0,3,1,0,5,2,0,11,0,0,3,0,0,0,0,0,0,18,2,3,4,4,4,4,15,3,0,2,1,14,13,2,1,1,1,0,0,0,0,0,0,1,1,1,0,3,1,0,10,2,0,11,0,0,2,0,0,0,0,0,0,12,0,3,2,2,2,3,5,6,1,3,0,14,3,2,3,3,0,1,0,0,0,1,10,6,0,0,11,1
438,30,123,11,0,0,5,3,2,0,3,0,0,6,3,0,11,0,0,3,0,0,0,0,0,0,9,0,3,0,2,5,1,8,0,1,1,0,5,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,5,2,1,11,0,0,3,0,0,0,0,0,0,17,1,2,3,4,2,4,11,5,1,4,1,15,11,0,1,4,0,1,0,0,0,0,0,0,0,3,1,1,1,0,6,1,0,11,0,0,2,0,0,0,0,0,0,18,3,2,4,3,3,4,15,3,0,4,3,16,12,3,2,1,0,0,0,0,1,0,0,0,0,1,1,0,4,1,10,2,0,11,0,0,2,0,0,0,0,0,0,12,0,3,2,3,3,2,6,6,0,2,2,11,5,1,3,2,1,0,0,0,0,3,15,3,0,0,11,0
439,30,123,11,0,0,1,0,1,0,5,0,0,8,2,0,11,0,0,3,0,0,0,0,0,0,14,0,3,2,3,2,4,8,6,0,3,2,8,8,0,4,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,10,2,0,11,0,0,1,0,0,0,0,0,0,13,0,2,4,2,3,2,6,6,1,2,3,13,5,1,3,3,0,1,0,0,0,0,0,0,0,2,1,1,2,0,8,1,1,11,0,0,3,0,0,0,0,0,0,15,0,3,2,5,2,3,10,4,1,3,1,11,9,1,1,3,0,1,0,0,0,0,0,0,0,2,0,3,2,0,5,0,0,11,0,0,3,0,0,0,0,0,0,19,2,2,3,3,5,4,15,3,1,4,0,19,12,3,1,1,1,0,1,0,1,2,15,3,1,0,11,0
440,26,107,11,0,0,0,0,0,0,3,5,0,7,0,0,11,0,0,1,0,0,0,0,0,0,12,1,3,1,4,5,2,8,4,0,0,3,14,6,2,1,1,2,0,0,0,0,0,0,1,1,0,0,4,2,0,7,1,0,11,0,0,4,0,0,0,0,0,0,11,0,2,4,2,2,0,7,4,0,3,2,7,7,0,2,1,1,0,0,0,0,0,0,0,0,2,0,5,1,0,4,2,0,11,0,0,3,0,0,0,0,0,0,13,0,3,3,2,1,4,11,2,0,3,1,4,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,3,0,0,11,0,0,2,0,0,0,0,0,0,16,2,3,4,1,3,5,11,5,0,3,0,16,10,1,2,2,1,0,0,0,1,2,11,5,0,0,11,0
441,28,115,11,0,0,0,0,0,2,1,3,1,7,0,0,11,0,0,3,0,0,0,0,0,0,15,0,2,6,2,2,3,9,6,0,2,2,11,7,2,4,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,5,0,0,11,0,0,4,0,0,0,0,0,0,16,0,2,3,2,6,2,12,3,1,3,0,11,11,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,1,8,0,1,11,0,0,2,0,0,0,0,0,0,17,2,3,3,7,1,3,12,5,0,3,3,17,11,1,1,3,1,0,0,0,1,0,0,5,0,0,0,3,0,0,9,3,0,11,0,0,1,0,0,0,0,0,0,9,0,3,1,0,1,3,5,3,1,4,1,9,4,1,2,0,1,1,0,0,0,2,12,5,0,0,11,0
442,29,119,11,0,0,8,2,0,0,4,2,0,4,2,0,11,0,0,3,0,0,0,0,0,0,8,0,3,2,0,4,2,5,3,0,0,1,8,4,1,0,2,1,0,0,0,0,0,0,0,1,1,0,2,2,0,7,2,0,11,0,0,1,0,0,0,0,0,0,15,1,3,3,2,3,4,10,4,1,3,2,14,9,1,2,2,0,0,1,0,0,0,0,0,0,1,0,4,2,0,3,1,0,11,0,0,4,0,0,0,0,0,0,19,2,1,3,5,2,4,14,4,1,5,0,18,13,1,1,3,0,0,1,0,1,0,0,1,0,1,0,1,3,0,10,2,0,11,0,0,1,0,0,0,0,0,0,12,0,3,1,6,2,1,8,4,0,2,3,10,6,2,1,2,1,0,0,0,0,2,14,4,1,0,11,0
443,28,115,11,0,0,0,0,0,0,4,3,0,8,1,0,11,0,0,2,0,0,0,0,0,0,13,1,3,2,3,3,3,8,5,0,2,0,12,7,1,2,3,0,0,0,0,0,0,0,1,0,0,0,4,1,1,8,1,0,11,0,0,3,0,0,0,0,0,0,13,0,2,2,7,2,0,7,5,1,2,3,15,5,2,2,2,1,0,1,0,1,0,0,0,0,1,0,3,1,0,5,2,0,11,0,0,1,0,0,0,0,0,0,17,2,3,5,2,3,4,15,2,0,3,2,11,13,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,10,1,0,11,0,0,3,0,0,0,0,0,0,13,0,3,2,2,3,2,8,4,1,4,1,10,8,0,2,2,0,0,1,0,0,0,7,5,1,0,11,0
444,27,111,11,0,0,0,0,1,0,3,2,0,8,1,0,11,0,0,3,0,0,0,0,0,0,13,0,3,2,5,3,1,8,5,0,2,1,11,6,2,2,2,1,0,0,0,0,0,0,2,0,0,0,4,2,2,8,0,0,11,0,0,1,0,0,0,0,0,0,10,0,3,1,4,1,2,6,4,0,2,3,7,6,0,1,3,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,3,0,11,0,0,2,0,0,0,0,0,0,15,0,3,3,2,3,4,13,2,0,3,2,3,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,6,1,0,11,0,0,4,0,0,0,0,0,0,16,1,3,4,2,4,4,10,6,0,2,0,15,8,2,2,4,0,0,0,0,1,1,10,6,0,0,11,0
445,29,119,11,0,0,0,0,1,1,0,1,0,7,2,0,11,0,0,3,0,0,0,0,0,0,18,2,2,5,3,3,2,12,5,1,5,1,17,11,1,3,2,0,1,0,0,1,0,0,0,0,1,0,4,3,0,6,2,0,11,0,0,4,0,0,0,0,0,0,14,0,3,3,1,1,4,9,5,0,5,2,7,9,0,3,2,0,0,0,0,0,0,0,0,1,2,0,2,3,0,7,0,0,11,0,0,2,0,0,0,0,0,0,15,0,3,3,4,4,2,12,3,0,2,3,6,10,2,2,1,0,0,0,0,0,0,0,2,1,0,1,5,1,0,7,2,1,11,0,0,1,0,0,0,0,0,0,10,0,3,1,3,2,4,6,2,2,0,0,14,5,1,0,1,1,0,2,0,0,2,12,5,1,0,11,1
446,27,111,11,0,0,0,0,2,0,2,1,0,6,3,0,11,0,0,1,0,0,0,0,0,0,14,2,3,1,3,3,3,9,5,0,4,2,14,8,1,3,2,0,0,0,0,0,0,0,0,1,0,0,4,3,0,7,1,0,11,0,0,3,0,0,0,0,0,0,12,0,3,3,0,1,6,6,6,0,2,1,11,6,0,2,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,7,2,0,11,0,0,1,0,0,0,0,0,0,16,2,2,3,4,4,1,11,4,1,4,0,16,10,1,3,1,0,0,1,0,1,0,0,0,0,0,1,2,2,0,7,0,0,11,0,0,5,0,0,0,0,0,0,16,0,3,5,5,3,1,12,4,0,2,3,10,10,2,1,2,1,0,0,0,0,2,11,4,1,0,11,0
447,31,127,11,0,0,9,0,0,0,4,1,0,5,2,0,11,0,0,3,0,0,0,0,0,0,11,0,3,4,0,2,3,8,3,0,2,2,4,8,0,2,1,0,0,0,0,0,0,0,6,2,1,0,2,1,0,7,1,0,11,0,0,4,0,0,0,0,0,0,12,0,2,1,5,3,1,9,3,0,2,1,7,8,1,0,3,0,0,0,0,0,0,0,2,1,3,0,1,2,0,8,0,1,11,0,0,0,0,0,0,0,0,0,14,2,2,3,3,0,4,9,5,0,4,3,18,6,3,2,2,1,0,0,0,1,0,0,0,1,2,1,2,2,0,6,2,0,11,0,0,1,0,0,0,0,0,0,16,0,2,3,5,4,2,8,8,0,2,0,14,7,1,3,5,0,0,0,0,0,2,9,5,0,0,11,0
448,29,119,11,0,0,0,1,0,0,3,1,1,8,1,0,11,0,0,2,0,0,0,0,0,0,15,1,2,5,2,1,3,8,6,1,4,2,19,7,1,2,4,0,0,0,1,1,0,0,0,0,1,0,4,1,0,7,2,0,11,0,0,3,0,0,0,0,0,0,15,0,3,5,1,5,2,11,3,1,2,1,12,10,1,0,2,1,0,1,0,0,0,0,0,0,1,0,4,1,0,8,1,1,11,0,0,3,0,0,0,0,0,0,14,1,2,0,5,4,2,11,3,0,3,0,10,10,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,8,3,0,11,0,0,2,0,0,0,0,0,0,14,0,3,3,4,1,4,10,4,0,2,3,8,8,2,2,2,0,0,0,0,0,1,8,6,1,0,11,1
449,28,115,11,0,0,0,1,0,0,4,1,0,8,2,0,11,0,0,3,0,0,0,0,0,0,13,0,3,3,3,2,3,7,6,0,2,2,12,6,1,1,5,0,0,0,0,0,0,0,3,0,2,0,4,1,0,7,1,0,11,0,0,2,0,0,0,0,0,0,11,0,3,2,3,3,2,8,3,0,1,3,7,6,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6,2,0,11,0,0,4,0,0,0,0,0,0,18,4,3,4,3,3,4,16,1,1,4,0,17,15,1,1,0,0,1,0,0,1,0,0,1,0,0,0,2,2,0,8,2,0,11,0,0,1,0,0,0,0,0,0,14,0,3,2,3,3,2,8,6,0,4,1,10,7,1,3,3,0,0,0,0,0,4,16,1,1,0,11,0
450,26,107,11,0,0,0,1,0,0,2,1,0,10,1,1,11,0,0,1,0,0,0,0,0,0,11,0,3,1,2,3,3,7,3,1,2,3,7,7,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,2,0,11,0,0,1,0,0,0,0,0,0,13,1,2,4,2,1,6,8,4,1,0,2,18,7,1,0,3,1,0,0,1,1,0,0,0,0,2,0,3,1,0,7,0,0,11,0,0,3,0,0,0,0,0,0,14,0,1,2,1,3,2,11,3,0,6,0,8,9,2,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,8,1,1,11,0,0,2,0,0,0,0,0,0,12,0,3,3,4,3,0,8,4,0,2,1,6,6,2,4,0,0,0,0,0,0,1,8,4,1,0,11,0
1401,30,123,1,0,0,4,0,1,0,2,1,0,9,0,1,1,0,0,2,0,0,0,0,0,0,13,0,3,1,1,3,3,10,3,0,5,2,6,9,1,2,0,1,0,0,0,0,0,0,1,1,0,1,4,0,0,8,3,0,1,0,0,4,0,0,0,0,0,0,13,0,3,2,3,2,4,9,4,0,2,1,11,8,1,0,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,10,2,0,1,0,0,1,0,0,0,0,0,0,15,1,3,3,3,4,3,8,6,1,2,3,16,8,0,3,3,0,0,1,0,1,0,0,0,0,2,0,4,2,0,6,2,0,5,0,0,3,0,0,0,0,0,0,15,1,3,3,6,1,2,11,3,1,3,0,13,8,3,2,1,0,1,0,0,0,1,8,6,1,3,5,0
1402,27,111,1,0,0,0,0,1,0,2,1,0,11,0,2,1,0,0,2,0,0,0,0,0,0,11,0,3,2,4,3,1,8,3,0,1,2,6,7,1,1,2,0,0,0,0,0,0,0,1,1,1,0,3,2,0,5,1,0,1,0,0,4,0,0,0,0,0,0,14,0,2,2,3,4,3,11,2,1,2,3,9,10,1,0,2,0,0,1,0,0,0,0,0,0,1,0,2,2,0,11,0,1,1,0,0,1,0,0,0,0,0,0,11,0,2,1,1,3,2,5,5,1,4,0,11,5,0,3,1,1,1,0,0,0,0,0,1,0,1,0,2,3,0,8,0,0,5,0,0,1,0,0,0,0,0,0,13,1,3,3,0,3,3,6,7,0,4,1,15,4,2,4,3,0,0,0,0,1,1,6,7,0,3,5,1
1403,31,127,1,0,0,0,0,1,0,3,2,0,9,1,0,1,0,0,4,0,0,0,0,0,0,16,1,3,3,2,3,5,12,4,0,3,1,11,11,1,1,3,0,0,0,0,0,0,0,3,0,1,0,4,1,0,9,2,0,1,0,0,2,0,0,0,0,0,0,12,0,3,1,4,2,3,9,3,0,2,0,6,8,1,2,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,10,2,0,1,0,0,3,0,0,0,0,0,0,14,1,3,2,4,1,2,9,4,1,5,2,17,7,2,2,1,1,0,0,1,1,0,0,0,1,0,0,3,1,0,10,2,1,5,0,0,1,0,0,0,0,0,0,14,0,3,3,3,5,1,8,5,1,2,3,13,8,0,3,1,1,0,0,1,0,1,9,4,1,3,5,0
1404,30,123,1,0,0,0,0,2,0,3,2,1,7,1,0,1,0,0,4,0,0,0,0,0,0,15,0,2,4,3,4,2,11,4,0,2,2,8,10,1,2,1,1,0,0,0,0,0,0,1,0,2,0,2,2,0,8,1,1,1,0,0,3,0,0,0,0,0,0,14,1,3,3,3,2,3,9,4,1,3,1,16,7,2,1,2,1,1,0,0,1,0,0,0,0,1,0,2,2,0,10,1,0,1,0,0,3,0,0,0,0,0,0,15,0,3,2,3,2,3,8,6,1,5,0,15,7,1,3,2,1,0,1,0,0,0,0,2,0,0,0,4,0,0,8,3,0,5,0,0,0,0,0,0,0,0,0,14,0,3,2,4,5,1,10,4,0,2,3,7,9,1,2,2,0,0,0,0,0,1,9,4,1,3,5,0
1405,29,119,1,0,0,0,0,0,0,5,2,0,6,2,0,1,0,0,4,0,0,0,0,0,0,15,0,3,4,3,3,3,12,2,1,2,3,9,11,1,0,2,0,0,1,0,0,0,0,5,1,2,0,1,1,0,7,1,0,1,0,0,2,0,0,0,0,0,0,12,0,2,2,2,1,4,9,3,0,3,1,7,8,1,0,3,0,0,0,0,0,0,0,0,1,0,2,3,2,1,7,1,0,1,0,0,2,0,0,0,0,0,0,13,0,3,2,2,2,3,8,5,0,4,0,7,8,0,3,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,10,2,0,5,0,0,2,0,0,0,0,0,0,14,2,3,4,3,4,0,9,5,0,3,2,16,7,2,2,3,0,0,0,0,1,2,9,5,0,3,5,1
1406,30,123,1,0,0,2,0,2,0,4,1,0,8,1,0,1,0,0,3,0,0,0,0,0,0,13,0,2,2,2,1,5,9,4,0,3,2,7,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,6,3,0,1,0,0,3,0,0,0,0,0,0,15,0,3,2,3,5,1,11,2,2,4,1,12,11,0,1,0,1,0,2,0,0,0,0,0,1,1,0,3,1,1,10,1,1,1,0,0,3,0,0,0,0,0,0,12,0,3,2,3,3,2,9,2,1,2,0,8,8,1,0,2,0,1,0,0,0,0,0,2,1,1,0,3,1,0,7,1,1,5,0,0,0,0,0,0,0,0,0,14,2,3,3,2,3,3,9,5,0,3,3,16,6,3,3,2,0,0,0,0,1,2,9,5,0,3,5,1
1407,30,123,1,0,0,5,0,1,0,6,1,0,6,1,0,1,0,0,2,0,0,0,0,0,0,11,0,3,3,2,4,1,8,3,0,1,1,8,7,1,1,0,2,0,0,0,0,0,0,3,1,2,0,1,0,0,8,2,1,1,0,0,4,0,0,0,0,0,0,13,0,3,5,2,1,3,10,3,0,2,3,8,9,1,0,2,1,0,0,0,0,0,0,0,0,2,0,4,2,0,9,3,0,1,0,0,2,0,0,0,0,0,0,11,0,3,1,3,2,4,5,6,0,1,0,9,4,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,2,0,5,0,0,2,0,0,0,0,0,0,18,2,2,1,5,4,3,14,3,1,5,2,16,12,2,2,1,0,0,1,0,1,2,14,3,1,3,5,1
